zip_code,city,county,state,latitude,longitude
52313,mount auburn,benton,ia,42.25395,-92.089915
52314,mount vernon,linn,ia,41.932946,-91.453885
52315,newhall,benton,ia,41.999681,-91.969194
52316,north english,iowa,ia,41.540575,-92.067491
52316,north english,keokuk,ia,41.540575,-92.067491
52317,north liberty,johnson,ia,41.764916,-91.631482
52318,norway,benton,ia,41.890569,-91.890505
52318,norway,iowa,ia,41.890569,-91.890505
52320,olin,jones,ia,42.008323,-91.147135
52320,olin,cedar,ia,42.008323,-91.147135
52321,onslow,jones,ia,42.14109,-90.966468
52322,oxford,iowa,ia,41.698394,-91.735782
52322,oxford,johnson,ia,41.698394,-91.735782
52323,oxford jct,cedar,ia,41.97991,-90.984864
52323,oxford jct,linn,ia,41.97991,-90.984864
52323,oxford jct,jones,ia,41.97991,-90.984864
52323,oxford jct,clinton,ia,41.97991,-90.984864
52323,oxford junction,jones,ia,41.97991,-90.984864
52323,oxford junction,cedar,ia,41.97991,-90.984864
52323,oxford junction,linn,ia,41.97991,-90.984864
52323,oxford junction,clinton,ia,41.97991,-90.984864
52324,palo,linn,ia,42.077368,-91.805323
52324,palo,benton,ia,42.077368,-91.805323
52325,parnell,johnson,ia,41.56247,-91.922142
52325,parnell,iowa,ia,41.56247,-91.922142
52326,quasqueton,buchanan,ia,42.393853,-91.754822
52327,riverside,washington,ia,41.483919,-91.580353
52327,riverside,johnson,ia,41.483919,-91.580353
52327,riverside,louisa,ia,41.483919,-91.580353
52328,robins,linn,ia,42.076761,-91.66629
52329,rowley,buchanan,ia,42.356492,-91.854828
52330,ryan,delaware,ia,42.36534,-91.480424
52332,shellsburg,benton,ia,42.101909,-91.892863
52333,solon,cedar,ia,41.793004,-91.489117
52333,solon,linn,ia,41.793004,-91.489117
52333,solon,johnson,ia,41.793004,-91.489117
52334,south amana,iowa,ia,41.739,-91.936317
52335,kinross,keokuk,ia,41.452828,-92.065936
52335,south english,keokuk,ia,41.452828,-92.065936
52336,whittier,linn,ia,42.06323,-91.442728
52336,springville,linn,ia,42.06323,-91.442728
52336,viola,linn,ia,42.06323,-91.442728
52337,stanwood,cedar,ia,41.891648,-91.127644
52338,shueyville,linn,ia,41.828488,-91.701574
52338,shueyville,johnson,ia,41.828488,-91.701574
52338,swisher,johnson,ia,41.828488,-91.701574
52338,swisher,linn,ia,41.828488,-91.701574
52339,tama,tama,ia,41.923916,-92.591152
52339,tama,poweshiek,ia,41.923916,-92.591152
52340,tiffin,johnson,ia,41.712566,-91.681615
52341,toddville,linn,ia,42.108263,-91.73625
52342,toledo,tama,ia,42.036422,-92.532616
52344,troy mills,linn,ia,42.2901,-91.6896
52345,urbana,benton,ia,42.231728,-91.890216
52346,van horne,benton,ia,42.014343,-92.086435
52347,victor,iowa,ia,41.711389,-92.281393
52347,victor,poweshiek,ia,41.711389,-92.281393
52348,vining,tama,ia,41.983034,-92.380977
52349,vinton,benton,ia,42.166934,-91.988136
52351,walford,benton,ia,41.877346,-91.831606
52352,walker,linn,ia,42.280582,-91.764829
52352,walker,buchanan,ia,42.280582,-91.764829
52353,washington,washington,ia,41.3007,-91.742908
52354,watkins,benton,ia,41.912662,-91.988696
52355,webster,iowa,ia,41.463265,-92.178634
52355,webster,keokuk,ia,41.463265,-92.178634
52356,wellman,iowa,ia,41.4769,-91.852218
52356,wellman,johnson,ia,41.4769,-91.852218
52356,wellman,washington,ia,41.4769,-91.852218
52358,west branch,cedar,ia,41.686972,-91.300744
52358,west branch,johnson,ia,41.686972,-91.300744
52359,west chester,washington,ia,41.351024,-91.802101
52361,williamsburg,iowa,ia,41.64921,-92.00799
52362,wyoming,jones,ia,42.061392,-91.017698
52362,hale,jones,ia,42.061392,-91.017698
52401,cedar rapids,linn,ia,41.974698,-91.655401
52402,cedar rapids,linn,ia,42.024733,-91.66133
52403,cedar rapids,linn,ia,41.973311,-91.576922
52403,bertram,linn,ia,41.973311,-91.576922
52404,cedar rapids,linn,ia,41.912432,-91.706338
52404,cedar rapids,johnson,ia,41.912432,-91.706338
52405,cedar rapids,linn,ia,41.987898,-91.752546
52406,cedar rapids,linn,ia,42.0083,-91.6437
52407,cedar rapids,linn,ia,42.0083,-91.6437
52408,cedar rapids,linn,ia,42.0083,-91.6437
52409,cedar rapids,linn,ia,42.0083,-91.6437
52410,cedar rapids,linn,ia,42.0083,-91.6437
52411,cedar rapids,linn,ia,42.051373,-91.736708
52497,cedar rapids,linn,ia,42.0083,-91.6437
52498,cedar rapids,linn,ia,42.0083,-91.6437
52499,cedar rapids,linn,ia,42.0083,-91.6437
52501,ottumwa,wapello,ia,41.030568,-92.411704
52530,agency,wapello,ia,40.991592,-92.301628
52531,hiteman,wapello,ia,41.029841,-92.811818
52531,albia,monroe,ia,41.029841,-92.811818
52531,albia,wapello,ia,41.029841,-92.811818
52531,hiteman,monroe,ia,41.029841,-92.811818
52533,batavia,wapello,ia,41.013274,-92.140628
52533,batavia,jefferson,ia,41.013274,-92.140628
52534,beacon,mahaska,ia,41.274599,-92.68147
52535,birmingham,jefferson,ia,40.864218,-91.948674
52535,birmingham,van buren,ia,40.864218,-91.948674
52536,blakesburg,davis,ia,40.975151,-92.600934
52536,blakesburg,monroe,ia,40.975151,-92.600934
52536,blakesburg,wapello,ia,40.975151,-92.600934
52537,bloomfield,davis,ia,40.765291,-92.408398
52537,bloomfield,wapello,ia,40.765291,-92.408398
52537,west grove,wapello,ia,40.765291,-92.408398
52537,west grove,davis,ia,40.765291,-92.408398
52540,brighton,washington,ia,41.159167,-91.821276
52540,brighton,jefferson,ia,41.159167,-91.821276
52542,cantril,van buren,ia,40.664434,-92.019168
52543,cedar,mahaska,ia,41.214556,-92.520729
52544,rathbun,appanoose,ia,40.706642,-92.925273
52544,centerville,appanoose,ia,40.706642,-92.925273
52544,numa,appanoose,ia,40.706642,-92.925273
52548,chillicothe,wapello,ia,41.086147,-92.529924
52549,cincinnati,appanoose,ia,40.630154,-92.936547
52550,delta,keokuk,ia,41.319671,-92.353827
52551,douds,davis,ia,40.829112,-92.024067
52551,douds,van buren,ia,40.829112,-92.024067
52552,drakesville,davis,ia,40.821374,-92.539686
52552,drakesville,wapello,ia,40.821374,-92.539686
52553,eddyville,wapello,ia,41.157492,-92.659298
52553,eddyville,mahaska,ia,41.157492,-92.659298
52553,eddyville,monroe,ia,41.157492,-92.659298
52554,eldon,davis,ia,40.931743,-92.23187
52554,eldon,jefferson,ia,40.931743,-92.23187
52554,eldon,wapello,ia,40.931743,-92.23187
52554,eldon,van buren,ia,40.931743,-92.23187
52555,exline,appanoose,ia,40.635084,-92.818974
52556,vedic city,jefferson,ia,41.024981,-91.921848
52556,maharishi vedic city,jefferson,ia,41.024981,-91.921848
52556,fairfield,jefferson,ia,41.024981,-91.921848
52557,fairfield,jefferson,ia,41.021322,-91.963298
52560,floris,davis,ia,40.84572,-92.25585
52561,fremont,benton,ia,41.231624,-92.442075
52561,fremont,keokuk,ia,41.231624,-92.442075
52561,fremont,mahaska,ia,41.231624,-92.442075
52562,hayesville,keokuk,ia,41.264268,-92.247723
52563,hedrick,jefferson,ia,41.17325,-92.286721
52563,hedrick,keokuk,ia,41.17325,-92.286721
52563,hedrick,wapello,ia,41.17325,-92.286721
52565,keosauqua,van buren,ia,40.744468,-92.005986
52566,kirkville,wapello,ia,41.149175,-92.503454
52567,libertyville,jefferson,ia,40.953205,-92.078106
52567,libertyville,van buren,ia,40.953205,-92.078106
52568,martinsburg,keokuk,ia,41.180471,-92.240536
52569,melrose,lucas,ia,40.986944,-92.995546
52569,melrose,monroe,ia,40.986944,-92.995546
52569,melrose,appanoose,ia,40.986944,-92.995546
52569,melrose,wayne,ia,40.986944,-92.995546
52570,milton,van buren,ia,40.663239,-92.135713
52570,milton,davis,ia,40.663239,-92.135713
52571,moravia,appanoose,ia,40.888165,-92.858039
52571,moravia,monroe,ia,40.888165,-92.858039
52572,moulton,davis,ia,40.678764,-92.678962
52572,moulton,appanoose,ia,40.678764,-92.678962
52573,mount sterling,van buren,ia,40.651134,-91.89096
52573,mt sterling,van buren,ia,40.651134,-91.89096
52574,mystic,appanoose,ia,40.800112,-92.964249
52576,ollie,keokuk,ia,41.216137,-92.113133
52577,keomah village,mahaska,ia,41.266174,-92.665158
52577,oskaloosa,mahaska,ia,41.266174,-92.665158
52577,keomah vlg,mahaska,ia,41.266174,-92.665158
52580,packwood,keokuk,ia,41.119808,-92.087289
52580,packwood,jefferson,ia,41.119808,-92.087289
52581,plano,wayne,ia,40.804613,-93.059435
52581,plano,appanoose,ia,40.804613,-93.059435
52583,promise city,wayne,ia,40.793864,-93.183411
52584,pulaski,davis,ia,40.655373,-92.236208
52585,rubio,jefferson,ia,41.195841,-91.985618
52585,rubio,keokuk,ia,41.195841,-91.985618
52585,richland,jefferson,ia,41.195841,-91.985618
52585,rubio,washington,ia,41.195841,-91.985618
52585,richland,keokuk,ia,41.195841,-91.985618
52585,richland,washington,ia,41.195841,-91.985618
52586,rose hill,keokuk,ia,41.344582,-92.466856
52586,rose hill,mahaska,ia,41.344582,-92.466856
52588,selma,davis,ia,40.860097,-92.124058
52588,selma,van buren,ia,40.860097,-92.124058
52590,seymour,appanoose,ia,40.663946,-93.148053
52590,seymour,wayne,ia,40.663946,-93.148053
52591,sigourney,keokuk,ia,41.326952,-92.173551
52593,udell,appanoose,ia,40.779145,-92.746055
52594,unionville,appanoose,ia,40.833828,-92.663323
52594,unionville,davis,ia,40.833828,-92.663323
52595,university park,mahaska,ia,41.286724,-92.619519
52595,university pk,mahaska,ia,41.286724,-92.619519
52601,burlington,des moines,ia,40.841262,-91.113796
52619,argyle,lee,ia,40.520801,-91.563936
52620,bonaparte,van buren,ia,40.740493,-91.776328
52621,crawfordsvlle,henry,ia,41.206456,-91.51701
52621,crawfordsville,henry,ia,41.206456,-91.51701
52621,crawfordsvlle,louisa,ia,41.206456,-91.51701
52621,crawfordsville,washington,ia,41.206456,-91.51701
52621,crawfordsville,louisa,ia,41.206456,-91.51701
52621,crawfordsvlle,washington,ia,41.206456,-91.51701
52623,danville,des moines,ia,40.846604,-91.346169
52623,danville,henry,ia,40.846604,-91.346169
52624,denmark,lee,ia,40.740126,-91.350429
52625,donnellson,lee,ia,40.673884,-91.569294
52626,farmington,lee,ia,40.632953,-91.722823
52626,farmington,van buren,ia,40.632953,-91.722823
52627,fort madison,lee,ia,40.650454,-91.373762
52630,hillsboro,lee,ia,40.80792,-91.660884
52630,hillsboro,van buren,ia,40.80792,-91.660884
52630,hillsboro,henry,ia,40.80792,-91.660884
52631,houghton,lee,ia,40.74066,-91.689491
52632,keokuk,lee,ia,40.450002,-91.448686
52635,lockridge,henry,ia,40.988276,-91.765921
52635,lockridge,jefferson,ia,40.988276,-91.765921
52637,mediapolis,des moines,ia,41.018426,-91.131572
52638,middletown,des moines,ia,40.84384,-91.254658
52639,montrose,lee,ia,40.533278,-91.452396
52640,morning sun,louisa,ia,41.096135,-91.283986
52640,morning sun,des moines,ia,41.096135,-91.283986
52641,mount pleasant,jefferson,ia,41.019813,-91.59576
52641,mt pleasant,washington,ia,41.019813,-91.59576
52641,mount pleasant,henry,ia,41.019813,-91.59576
52641,mt pleasant,jefferson,ia,41.019813,-91.59576
52641,mount pleasant,washington,ia,41.019813,-91.59576
52641,mt pleasant,henry,ia,41.019813,-91.59576
52642,rome,henry,ia,40.9637,-91.5575
52644,mt union,des moines,ia,41.0382,-91.42897
52644,mount union,des moines,ia,41.0382,-91.42897
52644,mt union,henry,ia,41.0382,-91.42897
52644,mount union,henry,ia,41.0382,-91.42897
52645,new london,des moines,ia,40.90014,-91.393486
52645,lowell,des moines,ia,40.90014,-91.393486
52645,new london,henry,ia,40.90014,-91.393486
52645,lowell,henry,ia,40.90014,-91.393486
52646,oakville,des moines,ia,41.075985,-91.032018
52646,oakville,louisa,ia,41.075985,-91.032018
52647,olds,henry,ia,41.123554,-91.564288
52648,pilot grove,lee,ia,40.7637,-91.5357
52649,salem,henry,ia,40.842774,-91.602983
52649,salem,lee,ia,40.842774,-91.602983
52650,sperry,des moines,ia,40.942836,-91.159164
52651,stockport,jefferson,ia,40.871502,-91.780646
52651,stockport,van buren,ia,40.871502,-91.780646
52652,swedesburg,henry,ia,41.097883,-91.55406
52653,wapello,des moines,ia,41.194538,-91.169785
52653,wapello,louisa,ia,41.194538,-91.169785
52654,wayland,henry,ia,41.145029,-91.672878
52654,wayland,washington,ia,41.145029,-91.672878
52654,wayland,jefferson,ia,41.145029,-91.672878
52655,w burlington,des moines,ia,40.826632,-91.220596
52655,west burlington,des moines,ia,40.826632,-91.220596
52656,west point,henry,ia,40.722582,-91.46292
52656,west point,lee,ia,40.722582,-91.46292
52657,west point,lee,ia,40.763067,-91.525889
52657,saint paul,lee,ia,40.763067,-91.525889
52658,wever,lee,ia,40.71338,-91.23201
52658,wever,des moines,ia,40.71338,-91.23201
52659,winfield,henry,ia,41.133172,-91.438245
52659,winfield,louisa,ia,41.133172,-91.438245
52660,yarmouth,des moines,ia,40.997858,-91.297529
52701,andover,clinton,ia,41.98961,-90.162128
52720,atalissa,muscatine,ia,41.596835,-91.158937
52720,atalissa,cedar,ia,41.596835,-91.158937
52721,bennett,cedar,ia,41.752897,-90.956979
52722,bettendorf,scott,ia,41.565051,-90.455908
52722,riverdale,scott,ia,41.565051,-90.455908
52726,blue grass,scott,ia,41.504934,-90.770564
52726,blue grass,muscatine,ia,41.504934,-90.770564
52727,bryant,clinton,ia,41.968065,-90.344388
52728,buffalo,scott,ia,41.461598,-90.728406
52729,calamus,clinton,ia,41.800101,-90.740097
52730,camanche,clinton,ia,41.771708,-90.333428
52731,charlotte,clinton,ia,41.966046,-90.46599
52731,charlotte,jackson,ia,41.966046,-90.46599
52732,clinton,clinton,ia,41.908232,-90.265321
52733,clinton,clinton,ia,41.8446,-90.1886
52734,clinton,clinton,ia,41.846863,-90.20733
52736,clinton,clinton,ia,41.8446,-90.1886
52737,columbus city,louisa,ia,41.259283,-91.374639
52738,columbus junction,washington,ia,41.300022,-91.341596
52738,columbus jct,washington,ia,41.300022,-91.341596
52738,columbus junction,louisa,ia,41.300022,-91.341596
52738,columbus jct,louisa,ia,41.300022,-91.341596
52739,conesville,muscatine,ia,41.369687,-91.368052
52739,conesville,louisa,ia,41.369687,-91.368052
52742,de witt,clinton,ia,41.83893,-90.495325
52745,dixon,scott,ia,41.711272,-90.746454
52745,big rock,scott,ia,41.711272,-90.746454
52746,donahue,scott,ia,41.72093,-90.67593
52747,durant,muscatine,ia,41.597092,-90.928166
52747,durant,cedar,ia,41.597092,-90.928166
52747,durant,scott,ia,41.597092,-90.928166
52748,eldridge,scott,ia,41.672898,-90.554126
52749,fruitland,muscatine,ia,41.348664,-91.128819
52750,goose lake,clinton,ia,41.924283,-90.396204
52751,grand mound,clinton,ia,41.843193,-90.701336
52752,grandview,louisa,ia,41.280098,-91.189764
52753,leclaire,scott,ia,41.6294,-90.39576
52753,le claire,scott,ia,41.6294,-90.39576
52754,letts,louisa,ia,41.34788,-91.247704
52754,letts,muscatine,ia,41.34788,-91.247704
52755,lone tree,johnson,ia,41.485638,-91.44732
52755,lone tree,louisa,ia,41.485638,-91.44732
52756,long grove,scott,ia,41.726576,-90.537184
52756,long grove,clinton,ia,41.726576,-90.537184
52757,low moor,clinton,ia,41.802064,-90.355396
52758,mc causland,scott,ia,41.744426,-90.444046
52759,montpelier,muscatine,ia,41.829014,-90.758628
52760,moscow,cedar,ia,41.576788,-91.099184
52760,moscow,muscatine,ia,41.576788,-91.099184
52761,muscatine,muscatine,ia,41.379614,-91.038892
52761,muscatine,louisa,ia,41.379614,-91.038892
52765,new liberty,cedar,ia,41.720626,-90.856453
52765,new liberty,scott,ia,41.720626,-90.856453
52766,nichols,johnson,ia,41.466553,-91.285008
52766,nichols,muscatine,ia,41.466553,-91.285008
52767,pleasant valley,scott,ia,41.566033,-90.416634
52767,pleasant vly,scott,ia,41.566033,-90.416634
52768,princeton,scott,ia,41.694719,-90.382271
52769,stockton,muscatine,ia,41.607996,-90.841874
52769,stockton,scott,ia,41.607996,-90.841874
52771,teeds grove,clinton,ia,41.8444,-90.1888
52771,clinton,clinton,ia,41.8444,-90.1888
52772,tipton,cedar,ia,41.742805,-91.190795
52773,walcott,scott,ia,41.614928,-90.76337
52773,maysville,muscatine,ia,41.614928,-90.76337
52773,walcott,muscatine,ia,41.614928,-90.76337
52773,maysville,scott,ia,41.614928,-90.76337
52774,welton,clinton,ia,41.880007,-90.617465
52776,west liberty,muscatine,ia,41.582908,-91.28006
52777,toronto,clinton,ia,41.847801,-90.857054
52777,toronto,cedar,ia,41.847801,-90.857054
52777,wheatland,cedar,ia,41.847801,-90.857054
52777,wheatland,clinton,ia,41.847801,-90.857054
52778,wilton,cedar,ia,41.603189,-90.99187
52778,wilton,muscatine,ia,41.603189,-90.99187
52801,davenport,scott,ia,41.520447,-90.57351
52802,davenport,scott,ia,41.495268,-90.6314
52803,davenport,scott,ia,41.536654,-90.55302
52804,davenport,scott,ia,41.555996,-90.59138
52805,davenport,scott,ia,41.5236,-90.5777
52806,davenport,scott,ia,41.578966,-90.623614
52807,davenport,scott,ia,41.578178,-90.530681
52808,davenport,scott,ia,41.5236,-90.5777
52809,davenport,scott,ia,41.5236,-90.5777
53001,adell,sheboygan,wi,43.605446,-88.050818
53002,allenton,washington,wi,43.46912,-88.351158
53002,allenton,dodge,wi,43.46912,-88.351158
53003,ashippun,dodge,wi,43.20746,-88.508451
53004,belgium,sheboygan,wi,43.499537,-87.875874
53004,belgium,ozaukee,wi,43.499537,-87.875874
53005,brookfield,waukesha,wi,43.060583,-88.096595
53006,south byron,dodge,wi,43.616986,-88.524943
53006,brownsville,fond du lac,wi,43.616986,-88.524943
53006,brownsville,dodge,wi,43.616986,-88.524943
53006,south byron,fond du lac,wi,43.616986,-88.524943
53006,byron,dodge,wi,43.616986,-88.524943
53006,byron,fond du lac,wi,43.616986,-88.524943
53007,butler,waukesha,wi,43.107924,-88.07139
53008,brookfield,waukesha,wi,43.0606,-88.1065
53010,campbellsport,dodge,wi,43.630288,-88.290502
53010,campbellsport,washington,wi,43.630288,-88.290502
53010,campbellsport,fond du lac,wi,43.630288,-88.290502
53010,campbellsport,sheboygan,wi,43.630288,-88.290502
53011,cascade,sheboygan,wi,43.662948,-88.062771
53011,cascade,fond du lac,wi,43.662948,-88.062771
53012,cedarburg,washington,wi,43.321307,-88.029664
53012,cedarburg,ozaukee,wi,43.321307,-88.029664
53013,cedar grove,sheboygan,wi,43.568612,-87.854766
53013,cedar grove,ozaukee,wi,43.568612,-87.854766
53014,chilton,calumet,wi,44.002523,-88.190402
53014,chilton,manitowoc,wi,44.002523,-88.190402
53014,chilton,fond du lac,wi,44.002523,-88.190402
53015,cleveland,manitowoc,wi,43.913904,-87.805634
53015,cleveland,sheboygan,wi,43.913904,-87.805634
53016,clyman,dodge,wi,43.312482,-88.719292
53017,colgate,washington,wi,43.204866,-88.25057
53017,colgate,waukesha,wi,43.204866,-88.25057
53018,delafield,waukesha,wi,43.042472,-88.389086
53019,eden,fond du lac,wi,43.702237,-88.30787
53020,elkhart lake,calumet,wi,43.856066,-88.000051
53020,elkhart lake,manitowoc,wi,43.856066,-88.000051
53020,elkhart lake,sheboygan,wi,43.856066,-88.000051
53021,fredonia,washington,wi,43.488256,-88.000502
53021,fredonia,sheboygan,wi,43.488256,-88.000502
53021,waubeka,ozaukee,wi,43.488256,-88.000502
53021,waubeka,sheboygan,wi,43.488256,-88.000502
53021,fredonia,ozaukee,wi,43.488256,-88.000502
53021,waubeka,washington,wi,43.488256,-88.000502
53022,germantown,washington,wi,43.235858,-88.12728
53022,rockfield,washington,wi,43.235858,-88.12728
53023,glenbeulah,fond du lac,wi,43.771456,-88.110912
53023,glenbeulah,sheboygan,wi,43.771456,-88.110912
53024,grafton,ozaukee,wi,43.32444,-87.931408
53026,greenbush,sheboygan,wi,43.7764,-88.0838
53027,hartford,dodge,wi,43.317888,-88.363684
53027,hartford,washington,wi,43.317888,-88.363684
53029,hartland,washington,wi,43.12976,-88.335875
53029,hartland,waukesha,wi,43.12976,-88.335875
53031,hingham,sheboygan,wi,43.6388,-87.9143
53032,horicon,dodge,wi,43.433911,-88.632646
53033,hubertus,washington,wi,43.239473,-88.261312
53034,hustisford,dodge,wi,43.34775,-88.616928
53035,iron ridge,dodge,wi,43.392617,-88.53475
53036,ixonia,jefferson,wi,43.173735,-88.577658
53036,ixonia,dodge,wi,43.173735,-88.577658
53036,ixonia,waukesha,wi,43.173735,-88.577658
53037,jackson,washington,wi,43.316366,-88.149818
53038,johnson creek,jefferson,wi,43.092552,-88.785758
53039,juneau,dodge,wi,43.37162,-88.705662
53040,kewaskum,washington,wi,43.528461,-88.201184
53040,kewaskum,fond du lac,wi,43.528461,-88.201184
53040,kewaskum,sheboygan,wi,43.528461,-88.201184
53042,kiel,calumet,wi,43.969097,-87.95997
53042,kiel,manitowoc,wi,43.969097,-87.95997
53042,kiel,sheboygan,wi,43.969097,-87.95997
53044,kohler,sheboygan,wi,43.739443,-87.785102
53045,brookfield,waukesha,wi,43.060772,-88.155724
53046,lannon,waukesha,wi,43.154492,-88.16387
53047,lebanon,dodge,wi,43.257907,-88.629213
53048,knowles,dodge,wi,43.58034,-88.450205
53048,knowles,fond du lac,wi,43.58034,-88.450205
53048,lomira,dodge,wi,43.58034,-88.450205
53048,lomira,fond du lac,wi,43.58034,-88.450205
53049,malone,fond du lac,wi,43.884606,-88.30262
53049,malone,calumet,wi,43.884606,-88.30262
53050,mayville,dodge,wi,43.508931,-88.547685
53051,menomonee falls,waukesha,wi,43.148492,-88.124379
53051,menomonee fls,waukesha,wi,43.148492,-88.124379
53052,menomonee falls,waukesha,wi,43.1789,-88.1174
53052,menomonee fls,waukesha,wi,43.1789,-88.1174
53056,merton,waukesha,wi,43.1519,-88.3144
53057,mount calvary,fond du lac,wi,43.795529,-88.257229
53058,nashotah,waukesha,wi,43.111178,-88.40346
53059,neosho,dodge,wi,43.28825,-88.534982
53060,newburg,washington,wi,43.4317,-88.0466
53061,new holstein,fond du lac,wi,43.949793,-88.092318
53061,new holstein,calumet,wi,43.949793,-88.092318
53061,new holstein,manitowoc,wi,43.949793,-88.092318
53062,new holstein,calumet,wi,43.9485,-88.0849
53063,newton,manitowoc,wi,43.968006,-87.791178
53064,north lake,waukesha,wi,43.1564,-88.3708
53065,oakfield,fond du lac,wi,43.683334,-88.561651
53065,oakfield,dodge,wi,43.683334,-88.561651
53066,summit,dodge,wi,43.118714,-88.518479
53066,oconomowoc,waukesha,wi,43.118714,-88.518479
53066,oconomowoc,jefferson,wi,43.118714,-88.518479
53066,oconomowoc,dodge,wi,43.118714,-88.518479
53066,summit,jefferson,wi,43.118714,-88.518479
53066,summit,waukesha,wi,43.118714,-88.518479
53066,summit,washington,wi,43.118714,-88.518479
53066,oconomowoc,washington,wi,43.118714,-88.518479
53069,okauchee,waukesha,wi,43.1155,-88.432246
53070,oostburg,sheboygan,wi,43.612937,-87.808239
53072,brookfield,waukesha,wi,43.080391,-88.261808
53072,pewaukee,waukesha,wi,43.080391,-88.261808
53073,plymouth,sheboygan,wi,43.761186,-88.00073
53074,prt washingtn,ozaukee,wi,43.41929,-87.864838
53074,port washington,ozaukee,wi,43.41929,-87.864838
53075,random lake,sheboygan,wi,43.571829,-88.01052
53075,random lake,ozaukee,wi,43.571829,-88.01052
53075,random lake,washington,wi,43.571829,-88.01052
53076,richfield,washington,wi,43.268096,-88.211866
53078,rubicon,dodge,wi,43.311616,-88.468776
53079,saint cloud,calumet,wi,43.79738,-88.195392
53079,saint cloud,fond du lac,wi,43.79738,-88.195392
53079,saint cloud,sheboygan,wi,43.79738,-88.195392
53080,saukville,ozaukee,wi,43.410544,-87.980605
53081,sheboygan,sheboygan,wi,43.706994,-87.743121
53082,sheboygan,sheboygan,wi,43.7506,-87.7146
53083,haven,sheboygan,wi,43.826678,-87.773894
53083,sheboygan,sheboygan,wi,43.826678,-87.773894
53083,howards grove,sheboygan,wi,43.826678,-87.773894
53085,sheboygan fls,sheboygan,wi,43.74108,-87.851031
53085,sheboygan falls,sheboygan,wi,43.74108,-87.851031
53086,slinger,washington,wi,43.324808,-88.26858
53088,stockbridge,calumet,wi,44.075295,-88.304946
53089,lisbon,waukesha,wi,43.148761,-88.245134
53089,sussex,waukesha,wi,43.148761,-88.245134
53090,west bend,washington,wi,43.472446,-88.191663
53090,west bend,ozaukee,wi,43.472446,-88.191663
53091,theresa,dodge,wi,43.484238,-88.441716
53091,theresa,washington,wi,43.484238,-88.441716
53092,thiensville,ozaukee,wi,43.22145,-87.948345
53092,mequon,ozaukee,wi,43.22145,-87.948345
53093,waldo,sheboygan,wi,43.64228,-87.964802
53094,watertown,jefferson,wi,43.132397,-88.726081
53094,johnson creek,jefferson,wi,43.132397,-88.726081
53095,west bend,washington,wi,43.380904,-88.17084
53095,west bend,ozaukee,wi,43.380904,-88.17084
53097,thiensville,ozaukee,wi,43.236256,-87.98338
53097,mequon,ozaukee,wi,43.236256,-87.98338
53098,watertown,jefferson,wi,43.261627,-88.72011
53098,watertown,dodge,wi,43.261627,-88.72011
53099,woodland,dodge,wi,43.3705,-88.5186
53101,bassett,kenosha,wi,42.5409,-88.2275
53102,benet lake,kenosha,wi,42.5388,-88.0243
53102,trevor,kenosha,wi,42.5388,-88.0243
53103,big bend,waukesha,wi,42.885832,-88.218567
53104,bristol,kenosha,wi,42.553687,-88.024523
53105,burlington,racine,wi,42.63477,-88.276593
53105,burlington,kenosha,wi,42.63477,-88.276593
53105,burlington,walworth,wi,42.63477,-88.276593
53108,caledonia,racine,wi,42.814738,-87.942196
53109,camp lake,kenosha,wi,42.5348,-88.1437
53110,cudahy,milwaukee,wi,42.948379,-87.86528
53114,darien,rock,wi,42.612834,-88.746828
53114,darien,walworth,wi,42.612834,-88.746828
53115,delavan,walworth,wi,42.659076,-88.65956
53118,dousman,waukesha,wi,42.971027,-88.48835
53118,dousman,jefferson,wi,42.971027,-88.48835
53119,eagle,jefferson,wi,42.889684,-88.485878
53119,eagle,walworth,wi,42.889684,-88.485878
53119,eagle,waukesha,wi,42.889684,-88.485878
53120,east troy,walworth,wi,42.794388,-88.399486
53120,east troy,racine,wi,42.794388,-88.399486
53121,elkhorn,walworth,wi,42.724692,-88.533116
53122,elm grove,waukesha,wi,43.048202,-88.088096
53125,fontana,walworth,wi,42.54315,-88.558168
53126,franksville,racine,wi,42.79102,-87.995284
53127,genesee depot,waukesha,wi,42.9667,-88.3713
53128,genoa city,kenosha,wi,42.537975,-88.351465
53128,genoa city,walworth,wi,42.537975,-88.351465
53129,greendale,milwaukee,wi,42.937404,-87.99773
53130,hales corners,milwaukee,wi,42.940823,-88.047702
53132,franklin,milwaukee,wi,42.887021,-88.009704
53137,helenville,jefferson,wi,43.005844,-88.667483
53138,honey creek,walworth,wi,42.7483,-88.3075
53139,kansasville,racine,wi,42.691814,-88.129577
53139,kansasville,kenosha,wi,42.691814,-88.129577
53140,kenosha,kenosha,wi,42.624328,-87.828556
53141,kenosha,kenosha,wi,42.5848,-87.8211
53142,kenosha,kenosha,wi,42.538501,-87.934343
53143,kenosha,kenosha,wi,42.559217,-87.828762
53144,kenosha,kenosha,wi,42.625016,-87.942444
53144,kenosha,racine,wi,42.625016,-87.942444
53146,new berlin,waukesha,wi,42.970983,-88.158046
53147,lake geneva,walworth,wi,42.571235,-88.457749
53148,lyons,walworth,wi,42.650608,-88.360713
53149,mukwonago,walworth,wi,42.888519,-88.343107
53149,mukwonago,racine,wi,42.888519,-88.343107
53149,mukwonago,waukesha,wi,42.888519,-88.343107
53150,muskego,waukesha,wi,42.877666,-88.132172
53150,muskego,racine,wi,42.877666,-88.132172
